build/stencil_openmp/openmp_benchmark_one_vector_colwise;4;279.123336;279.622431;288.921608
build/stencil_openmp/openmp_benchmark_one_vector_colwise;8;147.311858;148.008308;161.314129
build/stencil_openmp/openmp_benchmark_one_vector_colwise;10;124.904154;125.437915;134.028927
build/stencil_openmp/openmp_benchmark_one_vector_colwise;12;108.355823;109.717337;131.336397
build/stencil_openmp/openmp_benchmark_one_vector_colwise;16;99.164211;102.014815;121.683193
build/stencil_openmp/openmp_benchmark_one_vector_colwise;20;99.648704;100.722471;110.648542
build/stencil_openmp/openmp_benchmark_one_vector_colwise;24;104.771010;107.208875;125.138450
build/stencil_openmp/openmp_benchmark_one_vector_colwise;32;113.865238;116.294798;131.453204
build/stencil_openmp/openmp_benchmark_one_vector_colwise;36;128.938444;131.855718;163.571208
build/stencil_openmp/openmp_benchmark_one_vector_colwise;40;129.119545;130.235432;138.800096
build/stencil_openmp/openmp_benchmark_one_vector_colwise;48;150.407537;153.806122;184.169066
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;1;1103.397074;1107.493772;1108.312034
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;2;536.593043;538.158107;545.902363
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;4;263.154127;264.934141;267.481180
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;8;100.667289;102.181566;103.598880
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;10;73.468843;73.948807;74.434381
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;12;57.030603;57.417976;59.855560
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;16;35.966572;36.298222;41.918791
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;20;29.302019;30.970244;31.960739
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;24;26.882750;28.195654;29.692691
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;32;28.436196;29.641878;52.031558
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;36;22.263385;24.315488;43.337596
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;40;25.082668;25.386197;27.297137
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;48;23.680506;24.048346;25.047981
;;;;
rows;2000;;;
cols;2000;;;
its;100;;;
algorithm;P;min;avg;max
build/stencil_sequential/sequential_benchmark_tmp_matrix;1;1533.306152;1658.549878;1696.286865
build/stencil_sequential/sequential_benchmark_one_vector;1;1471.933105;1512.558911;1551.073975
build/stencil_openmp/openmp_benchmark_tmp_matrix;1;1565.793560;1619.990976;1647.912061
build/stencil_openmp/openmp_benchmark_tmp_matrix;2;978.037297;1008.483671;1025.865781
build/stencil_openmp/openmp_benchmark_tmp_matrix;4;737.109880;750.688933;759.677377
build/stencil_openmp/openmp_benchmark_tmp_matrix;8;796.913450;800.625517;805.388394
build/stencil_openmp/openmp_benchmark_tmp_matrix;10;917.856436;918.884140;920.039602
build/stencil_openmp/openmp_benchmark_tmp_matrix;12;996.450214;998.085598;1001.913264
build/stencil_openmp/openmp_benchmark_tmp_matrix;16;1025.745091;1026.827936;1029.567226
build/stencil_openmp/openmp_benchmark_tmp_matrix;20;1142.531815;1143.792153;1146.849445
build/stencil_openmp/openmp_benchmark_tmp_matrix;24;1264.839544;1266.749942;1277.165149
build/stencil_openmp/openmp_benchmark_tmp_matrix;32;1366.357103;1370.257037;1389.555411
build/stencil_openmp/openmp_benchmark_tmp_matrix;36;1431.774892;1435.946145;1448.887354
build/stencil_openmp/openmp_benchmark_tmp_matrix;40;1353.378235;1365.899220;1384.576652
build/stencil_openmp/openmp_benchmark_tmp_matrix;48;1305.113906;1320.328394;1334.717996
build/stencil_openmp/openmp_benchmark_one_vector;1;1483.215780;1506.243991;1521.680154
build/stencil_openmp/openmp_benchmark_one_vector;2;824.718382;895.814535;921.143621
build/stencil_openmp/openmp_benchmark_one_vector;4;582.409647;603.220730;616.302608
build/stencil_openmp/openmp_benchmark_one_vector;8;479.840650;483.325363;487.958447
build/stencil_openmp/openmp_benchmark_one_vector;10;509.832037;511.240172;513.584497
build/stencil_openmp/openmp_benchmark_one_vector;12;527.847353;529.218695;533.272609
build/stencil_openmp/openmp_benchmark_one_vector;16;556.696880;557.418956;560.780051
build/stencil_openmp/openmp_benchmark_one_vector;20;584.185918;584.836423;588.400441
build/stencil_openmp/openmp_benchmark_one_vector;24;614.427515;615.250995;619.146031
build/stencil_openmp/openmp_benchmark_one_vector;32;623.480523;624.890212;630.623660
build/stencil_openmp/openmp_benchmark_one_vector;36;651.953527;655.788083;667.767223
build/stencil_openmp/openmp_benchmark_one_vector;40;634.622106;640.190295;661.704945
build/stencil_openmp/openmp_benchmark_one_vector;48;688.917096;699.833540;727.863983
build/stencil_openmp/openmp_benchmark_one_vector_tld;1;1530.999887;1550.483225;1568.058934
build/stencil_openmp/openmp_benchmark_one_vector_tld;2;811.564569;889.596975;927.722935
build/stencil_openmp/openmp_benchmark_one_vector_tld;4;579.363899;608.270330;622.560705
build/stencil_openmp/openmp_benchmark_one_vector_tld;8;385.626959;394.744544;399.906576
build/stencil_openmp/openmp_benchmark_one_vector_tld;10;305.426304;313.611078;317.836375
build/stencil_openmp/openmp_benchmark_one_vector_tld;12;261.165745;265.564799;268.137139
build/stencil_openmp/openmp_benchmark_one_vector_tld;16;181.269795;184.591952;186.916095
build/stencil_openmp/openmp_benchmark_one_vector_tld;20;109.040973;111.908396;115.002278
build/stencil_openmp/openmp_benchmark_one_vector_tld;24;70.915393;71.823935;72.774828
build/stencil_openmp/openmp_benchmark_one_vector_tld;32;55.954800;57.718573;79.240994
build/stencil_openmp/openmp_benchmark_one_vector_tld;36;55.440579;56.678681;77.751841
build/stencil_openmp/openmp_benchmark_one_vector_tld;40;63.096056;64.151262;82.491985
build/stencil_openmp/openmp_benchmark_one_vector_tld;48;54.425308;56.428641;76.677961
build/stencil_openmp/openmp_benchmark_one_vector_colwise;1;10970.467467;10971.884283;10973.633028
build/stencil_openmp/openmp_benchmark_one_vector_colwise;2;5502.797672;5531.596181;5543.062950
build/stencil_openmp/openmp_benchmark_one_vector_colwise;4;2794.245950;2794.963596;2802.927904
build/stencil_openmp/openmp_benchmark_one_vector_colwise;8;1468.067192;1472.467490;1476.687643
build/stencil_openmp/openmp_benchmark_one_vector_colwise;10;1244.543949;1250.367727;1259.264050
build/stencil_openmp/openmp_benchmark_one_vector_colwise;12;1081.869096;1086.483678;1095.150972
build/stencil_openmp/openmp_benchmark_one_vector_colwise;16;986.957909;990.460129;995.058440
build/stencil_openmp/openmp_benchmark_one_vector_colwise;20;1010.775954;1012.986244;1020.563768
build/stencil_openmp/openmp_benchmark_one_vector_colwise;24;1050.148789;1053.592385;1056.906185
build/stencil_openmp/openmp_benchmark_one_vector_colwise;32;1139.672303;1143.121631;1148.102698
build/stencil_openmp/openmp_benchmark_one_vector_colwise;36;1274.167201;1276.981314;1279.734494
build/stencil_openmp/openmp_benchmark_one_vector_colwise;40;1286.755850;1294.934607;1306.246627
build/stencil_openmp/openmp_benchmark_one_vector_colwise;48;1521.354057;1532.887133;1548.783949
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;1;11026.575864;11066.915139;11076.177806
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;2;5384.697799;5386.148603;5392.310075
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;4;2630.530947;2645.894143;2668.444043
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;8;1005.498904;1009.092018;1015.682935
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;10;729.591744;735.342132;746.365313
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;12;576.360165;588.618333;607.276753
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;16;360.531912;361.578756;363.685967
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;20;295.253927;297.348565;298.622850
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;24;254.756886;262.180019;282.389847
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;32;274.023516;281.992196;306.557880
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;36;224.264372;229.749617;245.539370
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;40;249.180326;255.604604;271.550795
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;48;231.342785;236.466425;254.014235
;;;;
rows;6000;;;
cols;6000;;;
its;1;;;
algorithm;P;min;avg;max
build/stencil_sequential/sequential_benchmark_tmp_matrix;1;152.661133;161.156396;162.739014
build/stencil_sequential/sequential_benchmark_one_vector;1;178.148193;178.455835;179.054932
build/stencil_openmp/openmp_benchmark_tmp_matrix;1;161.484799;161.563313;161.657614
build/stencil_openmp/openmp_benchmark_tmp_matrix;2;94.079468;96.202729;100.757429
build/stencil_openmp/openmp_benchmark_tmp_matrix;4;68.166556;69.149708;72.848501
build/stencil_openmp/openmp_benchmark_tmp_matrix;8;74.416370;75.309920;76.293369
build/stencil_openmp/openmp_benchmark_tmp_matrix;10;84.596687;85.218380;86.206657
build/stencil_openmp/openmp_benchmark_tmp_matrix;12;90.990887;91.762980;93.663463
build/stencil_openmp/openmp_benchmark_tmp_matrix;16;92.244973;93.325594;95.342353
build/stencil_openmp/openmp_benchmark_tmp_matrix;20;105.516296;106.423045;108.671281
build/stencil_openmp/openmp_benchmark_tmp_matrix;24;118.345330;119.368386;121.431617
build/stencil_openmp/openmp_benchmark_tmp_matrix;32;130.529189;131.123054;131.851872
build/stencil_openmp/openmp_benchmark_tmp_matrix;36;133.424587;135.118303;136.476999
build/stencil_openmp/openmp_benchmark_tmp_matrix;40;123.214181;127.581910;129.604046
build/stencil_openmp/openmp_benchmark_tmp_matrix;48;123.084421;124.478443;133.210640
build/stencil_openmp/openmp_benchmark_one_vector;1;177.989709;178.115444;178.309925
build/stencil_openmp/openmp_benchmark_one_vector;2;97.437722;99.523735;106.446541
build/stencil_openmp/openmp_benchmark_one_vector;4;60.123577;60.920490;66.497181
build/stencil_openmp/openmp_benchmark_one_vector;8;50.155066;50.558226;52.193334
build/stencil_openmp/openmp_benchmark_one_vector;10;54.582729;55.021155;56.080745
build/stencil_openmp/openmp_benchmark_one_vector;12;56.929217;57.729111;59.368812
build/stencil_openmp/openmp_benchmark_one_vector;16;61.497034;61.893394;63.968091
build/stencil_openmp/openmp_benchmark_one_vector;20;66.381408;66.777267;68.154244
build/stencil_openmp/openmp_benchmark_one_vector;24;74.047018;74.755347;77.526761
build/stencil_openmp/openmp_benchmark_one_vector;32;77.689957;78.196115;80.762125
build/stencil_openmp/openmp_benchmark_one_vector;36;77.117227;77.745623;80.299369
build/stencil_openmp/openmp_benchmark_one_vector;40;74.375465;75.965468;79.533358
build/stencil_openmp/openmp_benchmark_one_vector;48;77.273720;78.556579;81.711346
build/stencil_openmp/openmp_benchmark_one_vector_tld;1;181.211184;182.953859;184.378223
build/stencil_openmp/openmp_benchmark_one_vector_tld;2;94.030095;99.191352;102.107120
build/stencil_openmp/openmp_benchmark_one_vector_tld;4;56.171074;59.698622;63.098716
build/stencil_openmp/openmp_benchmark_one_vector_tld;8;39.782790;41.462838;44.408194
build/stencil_openmp/openmp_benchmark_one_vector_tld;10;30.557124;31.680350;33.657495
build/stencil_openmp/openmp_benchmark_one_vector_tld;12;24.816525;25.554850;26.341059
build/stencil_openmp/openmp_benchmark_one_vector_tld;16;19.286749;22.040686;26.171789
build/stencil_openmp/openmp_benchmark_one_vector_tld;20;15.402341;17.154909;22.959955
build/stencil_openmp/openmp_benchmark_one_vector_tld;24;16.014144;19.470996;22.946955
build/stencil_openmp/openmp_benchmark_one_vector_tld;32;9.917335;14.324915;19.587699
build/stencil_openmp/openmp_benchmark_one_vector_tld;36;14.378168;17.403736;19.796485
build/stencil_openmp/openmp_benchmark_one_vector_tld;40;7.753846;11.641490;16.975471
build/stencil_openmp/openmp_benchmark_one_vector_tld;48;10.964238;28.443561;59.015793
build/stencil_openmp/openmp_benchmark_one_vector_colwise;1;1459.197285;1459.425885;1459.847293
build/stencil_openmp/openmp_benchmark_one_vector_colwise;2;746.489223;747.300217;749.290163
build/stencil_openmp/openmp_benchmark_one_vector_colwise;4;379.006955;379.768481;383.078567
build/stencil_openmp/openmp_benchmark_one_vector_colwise;8;198.754342;199.712622;207.174446
build/stencil_openmp/openmp_benchmark_one_vector_colwise;10;162.195108;162.916586;168.372607
build/stencil_openmp/openmp_benchmark_one_vector_colwise;12;142.281568;143.933401;151.964480
build/stencil_openmp/openmp_benchmark_one_vector_colwise;16;145.644629;147.680548;154.821993
build/stencil_openmp/openmp_benchmark_one_vector_colwise;20;172.570732;173.874893;178.454077
build/stencil_openmp/openmp_benchmark_one_vector_colwise;24;198.763144;199.917042;205.678414
build/stencil_openmp/openmp_benchmark_one_vector_colwise;32;219.445417;220.893897;224.839045
build/stencil_openmp/openmp_benchmark_one_vector_colwise;36;231.609549;233.083152;236.894932
build/stencil_openmp/openmp_benchmark_one_vector_colwise;40;230.567884;232.177474;235.867744
build/stencil_openmp/openmp_benchmark_one_vector_colwise;48;252.335324;253.672479;258.173002
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;1;1480.374414;1505.746842;1526.643155
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;2;743.040039;747.456305;751.433635
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;4;310.146943;313.677189;315.211519
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;8;142.667537;146.395922;152.202231
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;10;110.784385;112.772669;114.275742
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;12;104.823459;105.483548;106.267163
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;16;59.918627;64.362367;71.131735
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;20;45.920326;46.896316;49.596780
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;24;55.521938;57.760920;59.794632
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;32;28.808049;32.925298;47.627839
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;36;26.819660;30.875910;42.800309
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;40;23.632420;30.760114;42.514657
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;48;43.073461;50.846364;57.134277
;;;;
rows;6000;;;
cols;6000;;;
its;10;;;
algorithm;P;min;avg;max
build/stencil_sequential/sequential_benchmark_tmp_matrix;1;1453.677979;1517.032373;1607.097900
build/stencil_sequential/sequential_benchmark_one_vector;1;1800.568848;1803.963965;1814.514160
build/stencil_openmp/openmp_benchmark_tmp_matrix;1;1611.260482;1614.015108;1618.083539
build/stencil_openmp/openmp_benchmark_tmp_matrix;2;860.902759;934.454699;978.525945
build/stencil_openmp/openmp_benchmark_tmp_matrix;4;669.055127;680.628263;690.338957
build/stencil_openmp/openmp_benchmark_tmp_matrix;8;746.718271;748.647271;750.991537
build/stencil_openmp/openmp_benchmark_tmp_matrix;10;849.887492;852.760516;857.841989
build/stencil_openmp/openmp_benchmark_tmp_matrix;12;909.810793;911.406876;913.257946
build/stencil_openmp/openmp_benchmark_tmp_matrix;16;933.586780;937.098801;942.367581
build/stencil_openmp/openmp_benchmark_tmp_matrix;20;1064.783016;1068.258929;1070.598675
build/stencil_openmp/openmp_benchmark_tmp_matrix;24;1192.177726;1194.778349;1197.359620
build/stencil_openmp/openmp_benchmark_tmp_matrix;32;1314.463926;1317.391746;1322.845605
build/stencil_openmp/openmp_benchmark_tmp_matrix;36;1353.422056;1357.146116;1361.346937
build/stencil_openmp/openmp_benchmark_tmp_matrix;40;1286.834979;1291.016340;1300.344394
build/stencil_openmp/openmp_benchmark_tmp_matrix;48;1250.859756;1252.754084;1256.140605
build/stencil_openmp/openmp_benchmark_one_vector;1;1780.601882;1783.514576;1787.021283
build/stencil_openmp/openmp_benchmark_one_vector;2;916.565687;963.236487;990.516341
build/stencil_openmp/openmp_benchmark_one_vector;4;567.332810;589.466168;612.115728
build/stencil_openmp/openmp_benchmark_one_vector;8;502.724841;505.316887;508.578810
build/stencil_openmp/openmp_benchmark_one_vector;10;548.037804;549.402200;552.811966
build/stencil_openmp/openmp_benchmark_one_vector;12;572.878679;577.530595;586.969188
build/stencil_openmp/openmp_benchmark_one_vector;16;617.825198;618.820944;621.500873
build/stencil_openmp/openmp_benchmark_one_vector;20;666.580815;667.576334;670.193468
build/stencil_openmp/openmp_benchmark_one_vector;24;736.729926;738.789123;744.306319
build/stencil_openmp/openmp_benchmark_one_vector;32;768.924554;770.661377;772.793019
build/stencil_openmp/openmp_benchmark_one_vector;36;772.447431;773.834705;777.878812
build/stencil_openmp/openmp_benchmark_one_vector;40;748.291008;752.448750;765.962630
build/stencil_openmp/openmp_benchmark_one_vector;48;778.722071;782.503593;792.700083
build/stencil_openmp/openmp_benchmark_one_vector_tld;1;1781.630065;1804.324531;1845.208122
build/stencil_openmp/openmp_benchmark_one_vector_tld;2;931.034200;982.940925;1018.492525
build/stencil_openmp/openmp_benchmark_one_vector_tld;4;563.259487;596.265224;618.869143
build/stencil_openmp/openmp_benchmark_one_vector_tld;8;363.824427;370.200639;375.288395
build/stencil_openmp/openmp_benchmark_one_vector_tld;10;291.629610;295.846335;299.480236
build/stencil_openmp/openmp_benchmark_one_vector_tld;12;244.324232;248.402959;251.038043
build/stencil_openmp/openmp_benchmark_one_vector_tld;16;187.464553;189.796384;194.503897
build/stencil_openmp/openmp_benchmark_one_vector_tld;20;150.440897;154.205310;156.636012
build/stencil_openmp/openmp_benchmark_one_vector_tld;24;130.215725;142.454142;158.001750
build/stencil_openmp/openmp_benchmark_one_vector_tld;32;96.599117;101.760165;118.175467
build/stencil_openmp/openmp_benchmark_one_vector_tld;36;98.663553;101.468552;103.249026
build/stencil_openmp/openmp_benchmark_one_vector_tld;40;79.121677;86.321839;108.932082
build/stencil_openmp/openmp_benchmark_one_vector_tld;48;85.530518;100.864776;118.172358
build/stencil_openmp/openmp_benchmark_one_vector_colwise;1;14883.229785;14883.872049;14885.025722
build/stencil_openmp/openmp_benchmark_one_vector_colwise;2;7506.374813;7513.638943;7518.497229
build/stencil_openmp/openmp_benchmark_one_vector_colwise;4;3902.059968;3905.672341;3909.086916
build/stencil_openmp/openmp_benchmark_one_vector_colwise;8;2015.438308;2016.577508;2023.732356
build/stencil_openmp/openmp_benchmark_one_vector_colwise;10;1627.007467;1630.847163;1635.304539
build/stencil_openmp/openmp_benchmark_one_vector_colwise;12;1438.438454;1451.251833;1461.465091
build/stencil_openmp/openmp_benchmark_one_vector_colwise;16;1465.816214;1474.861865;1485.272368
build/stencil_openmp/openmp_benchmark_one_vector_colwise;20;1711.035742;1714.887266;1718.245454
build/stencil_openmp/openmp_benchmark_one_vector_colwise;24;1983.573265;1988.459672;1995.843935
build/stencil_openmp/openmp_benchmark_one_vector_colwise;32;2195.603962;2200.710857;2204.446136
build/stencil_openmp/openmp_benchmark_one_vector_colwise;36;2359.607301;2364.133814;2370.396360
build/stencil_openmp/openmp_benchmark_one_vector_colwise;40;2309.427182;2312.512564;2317.046811
build/stencil_openmp/openmp_benchmark_one_vector_colwise;48;2527.983187;2534.536622;2542.455745
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;1;14598.133644;14675.162674;14743.526724
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;2;7457.801306;7476.422431;7520.835227
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;4;3115.126092;3139.257817;3167.067604
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;8;1410.135697;1423.985012;1436.170953
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;10;1117.906487;1121.532994;1126.071336
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;12;1022.546560;1024.318532;1025.934577
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;16;601.606275;603.905422;606.875861
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;20;441.712658;449.236142;466.914458
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;24;384.391228;392.618104;403.668937
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;32;249.812987;253.523256;256.465609
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;36;249.681394;252.537886;254.522519
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;40;229.799992;232.182539;238.937603
build/stencil_openmp/openmp_benchmark_one_vector_colwise_tld;48;240.640788;252.601407;264.790230
